ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
1700,-0.946289063,0.069824219,0.368652344,-12.5,2.926829338,-3.292682886,-0.916015625,-0.500976563,-0.061523438,1.341463447,-0.548780501,-0.792682946,-0.420410156,-0.370605469,0.836914063,0.975609779,4.878048897,0.48780489,-0.820800781,0.437011719,-0.314453125,1.463414669,-2.195122004,-1.829268336,-0.498535156,0.404785156,0.790527344,3.048780441,-1.646341443,0.426829278,-0.989257813,0.010253906,0.130859375,-2.01219511,0.121951222,1.707317114,-0.407226563,-0.117675781,0.885253906,-1.829268336,-5,0.731707335,-0.967773438,-0.122070313,-0.131835938,0.792682946,-2.682926893,-0.48780489,-0.448242188,0.014160156,0.868164063,-5,1.280487776,-1.158536553,-0.950683594,0.087890625,-0.011230469,-1.463414669,-2.560975552,3.353658438,0
1750,-0.934082031,0.060546875,0.353515625,-11.40243912,2.134146452,-2.378048897,-0.865234375,-0.471191406,-0.053710938,3.475609779,-2.5,-1.463414669,-0.426757813,-0.400878906,0.835449219,-2.682926893,4.634146214,0.792682946,-0.84375,0.429199219,-0.314453125,-2.560975552,1.158536553,-1.219512224,-0.487304688,0.416503906,0.784667969,0.548780501,-0.792682946,1.036585331,-1.001464844,0.020019531,0.118164063,-1.768292665,2.682926893,-0.304878056,-0.376953125,-0.12890625,0.874023438,-3.719512224,-2.378048897,1.646341443,-0.95703125,-0.11328125,-0.12890625,-1.341463447,-0.914634168,-2.134146452,-0.418457031,-0.060546875,0.908203125,-1.829268336,1.280487776,4.634146214,-0.994628906,0.085449219,-0.083984375,-0.48780489,-8.963414192,1.768292665,0
1800,-0.936035156,0.048339844,0.362304688,-8.292682648,0.914634168,0.975609779,-0.860839844,-0.476074219,-0.041992188,-1.829268336,-2.926829338,-3.109755993,-0.440917969,-0.399414063,0.840332031,3.109755993,4.390244007,1.524390221,-0.855957031,0.42578125,-0.306640625,-3.109755993,1.036585331,0.121951222,-0.474609375,0.392578125,0.793457031,-0.304878056,-1.829268336,2.134146452,-0.986328125,0.003417969,0.124511719,-1.646341443,0,-1.036585331,-0.407714844,-0.154296875,0.877929688,-3.658536673,0.365853667,2.560975552,-0.969726563,-0.125488281,-0.125,-1.707317114,1.036585331,-1.707317114,-0.4453125,-0.004882813,0.917480469,0.365853667,1.829268336,3.597560883,-1.020507813,0.053710938,-0.089355469,3.658536673,-10.30487823,3.841463327,0
1850,-0.9375,0.040527344,0.366699219,-5.914634228,-0.121951222,6.036585331,-0.892578125,-0.485351563,-0.0234375,1.646341443,-3.658536673,-2.682926893,-0.454589844,-0.375488281,0.815917969,3.841463327,4.573170662,1.402438998,-0.868164063,0.422363281,-0.3046875,-2.560975552,0.548780501,-1.341463447,-0.487792969,0.427734375,0.78515625,-0.304878056,-2.01219511,2.98780489,-0.997070313,-0.003417969,0.102050781,-3.658536673,2.98780489,-1.402438998,-0.429199219,-0.141113281,0.901367188,-1.707317114,0.182926834,3.902439117,-0.996582031,-0.122070313,-0.115234375,-3.231707335,-0.243902445,-2.439024448,-0.43359375,-0.01953125,0.87890625,-5.548780441,-0.365853667,1.585365891,-0.973632813,0.052734375,-0.03125,-3.902439117,-10.06097603,1.707317114,0
1900,-0.926757813,0.047363281,0.375,0.548780501,0.121951222,12.6219511,-0.897460938,-0.477050781,-0.005371094,2.682926893,-3.475609779,-1.219512224,-0.494628906,-0.362304688,0.833496094,3.109755993,3.597560883,2.256097555,-0.857421875,0.434082031,-0.291992188,0,-0.914634168,0.426829278,-0.484863281,0.418945313,0.789550781,-2.560975552,-3.048780441,2.073170662,-1.006835938,0.03125,0.104003906,-5.853658676,3.231707335,-1.829268336,-0.443847656,-0.139160156,0.921386719,-1.768292665,-0.731707335,4.51219511,-1.032714844,-0.115234375,-0.094238281,-4.573170662,-2.01219511,-3.353658438,-0.455566406,-0.057128906,1.021484375,-6.036585331,-6.646341324,5.975609779,-1.112304688,0.228515625,-0.420898438,-0.670731723,-2.256097555,2.560975552,0
1950,-0.921386719,0.063476563,0.373046875,6.341463566,1.097561002,16.5853653,-0.881835938,-0.483398438,-0.001953125,-0.365853667,-5.609755993,0.060975611,-0.448730469,-0.372558594,0.820800781,1.280487776,3.597560883,-0.670731723,-0.852539063,0.441894531,-0.288574219,-2.195122004,-0.548780501,1.402438998,-0.490722656,0.434082031,0.780273438,-2.743902445,-3.658536673,2.317073107,-0.990234375,0.029296875,0.08984375,-8.292682648,3.658536673,-2.560975552,-0.430175781,-0.12109375,0.907714844,-1.646341443,-3.109755993,4.329268456,-0.998535156,-0.112304688,-0.103027344,-5.182926655,-5.731707096,-4.207316875,-0.52734375,-0.032226563,0.91796875,-3.048780441,-8.536585808,6.829268456,-1.046386719,0.010742188,0.000488281,-1.585365891,5.853658676,-3.658536673,0
2000,-0.91796875,0.108398438,0.361816406,10.06097603,1.707317114,19.63414574,-0.863769531,-0.48828125,-0.0234375,5.243902206,-4.329268456,-0.304878056,-0.426269531,-0.408691406,0.834960938,-2.5,3.292682886,-3.414634228,-0.87109375,0.4296875,-0.296386719,-2.317073107,0.182926834,1.951219559,-0.5,0.396484375,0.782226563,-4.695121765,-4.573170662,1.463414669,-1.002929688,0.033691406,0.09375,-6.768292904,3.109755993,-2.560975552,-0.379394531,-0.098632813,0.901367188,-4.878048897,-2.621951103,4.085365772,-0.998046875,-0.120117188,-0.099121094,-1.341463447,-3.902439117,-6.219511986,-0.397949219,-0.069335938,0.838378906,0.304878056,-5.060975552,4.085365772,-0.937011719,0.083007813,-0.192871094,-8.231707573,-3.414634228,-1.585365891,0
2050,-0.924316406,0.145019531,0.356445313,12.43902397,3.597560883,22.07317162,-0.878417969,-0.488769531,-0.044433594,6.036585331,-0.609756112,0.731707335,-0.428222656,-0.413085938,0.837890625,4.329268456,3.841463327,-3.536585331,-0.860351563,0.442382813,-0.295410156,1.463414669,-2.439024448,3.536585331,-0.483886719,0.389648438,0.793945313,-2.439024448,-5.243902206,-0.792682946,-1.022949219,0.004394531,0.104492188,-4.634146214,-1.707317114,-3.292682886,-0.446777344,-0.189453125,0.966796875,-5.182926655,-5.548780441,3.292682886,-1.071777344,-0.138183594,-0.052246094,-2.256097555,-5,-3.719512224,-0.397460938,0.00390625,0.828125,2.743902445,1.463414669,0.304878056,-0.907226563,0.028808594,-0.159179688,0.670731723,0.975609779,1.341463447,0
2100,-0.919433594,0.187988281,0.341308594,13.10975647,4.817073345,21.03658485,-0.873046875,-0.482910156,-0.037597656,6.463414669,1.402438998,1.524390221,-0.440917969,-0.375488281,0.829589844,8.231707573,4.268292904,-1.707317114,-0.853515625,0.442871094,-0.30859375,1.707317114,-0.609756112,1.890243888,-0.4921875,0.412109375,0.793457031,-0.182926834,-5.121951103,-2.073170662,-1.008300781,-0.000976563,0.110839844,-2.682926893,-1.890243888,-3.658536673,-0.354980469,-0.172851563,0.87109375,-1.829268336,-5.975609779,1.463414669,-0.936035156,-0.143554688,-0.12890625,2.560975552,-1.036585331,-0.060975611,-0.483398438,0.016601563,0.958007813,-3.048780441,0.548780501,1.951219559,-1.0625,0.107421875,-0.075683594,-7.256097794,-1.463414669,0.304878056,0
2150,-0.935546875,0.229492188,0.333007813,11.64634132,4.329268456,17.31707382,-0.887207031,-0.480957031,-0.020019531,5.426829338,0.853658557,0.914634168,-0.4609375,-0.340820313,0.849609375,-0.48780489,5.548780441,-3.536585331,-0.860351563,0.429199219,-0.317871094,4.756097794,-1.402438998,0.914634168,-0.472167969,0.407714844,0.794921875,-1.097561002,-5.48780489,-1.646341443,-1.001464844,0.001953125,0.102050781,-1.768292665,-0.853658557,-2.439024448,-0.410644531,-0.188476563,0.9453125,2.560975552,-4.817073345,-1.219512224,-1.069335938,-0.137207031,-0.048339844,3.536585331,-0.609756112,1.158536553,-0.455566406,0.002441406,0.932617188,-1.524390221,-2.5,0.182926834,-1.044921875,0.073730469,-0.074707031,0.548780501,-6.341463566,-1.585365891,0
2200,-0.927734375,0.242675781,0.328613281,8.963414192,2.682926893,12.31707287,-0.884277344,-0.475097656,-0.017089844,3.048780441,-0.731707335,-0.609756112,-0.46484375,-0.376953125,0.827636719,-5,6.585365772,-6.280488014,-0.859375,0.466796875,-0.318847656,5.243902206,-3.170731783,1.646341443,-0.455078125,0.400390625,0.805664063,-0.121951222,-4.451219559,-2.926829338,-0.991699219,-0.015625,0.10546875,-2.378048897,-0.731707335,-1.402438998,-0.409179688,-0.155273438,0.9296875,4.695121765,-8.841463089,0.060975611,-1.00390625,-0.140625,-0.083007813,1.463414669,-5.731707096,4.085365772,-0.39453125,0.000976563,0.860839844,-3.719512224,-0.060975611,-0.243902445,-0.935546875,0.081054688,-0.135253906,0.060975611,-0.853658557,-0.853658557,0
2250,-0.927734375,0.257324219,0.328125,7.439024448,0.670731723,7.378048897,-0.884277344,-0.466308594,-0.003417969,0.975609779,-2.378048897,0.060975611,-0.46875,-0.360351563,0.822265625,-8.780488014,5.182926655,-8.048780441,-0.846191406,0.467773438,-0.329589844,-0.48780489,-1.524390221,1.463414669,-0.469238281,0.40625,0.803222656,0.426829278,-3.109755993,-3.719512224,-1.007324219,-0.042480469,0.090820313,-0.792682946,0.670731723,-3.109755993,-0.331054688,-0.121582031,0.828125,3.780487776,-3.902439117,-0.304878056,-0.884765625,-0.125976563,-0.161132813,2.195122004,-3.231707335,3.414634228,-0.536132813,-0.042480469,1.01171875,-7.743902206,-8.353658676,0.914634168,-1.132324219,0.0546875,-0.035644531,0.914634168,-3.109755993,-1.280487776,0
2300,-0.921875,0.271972656,0.3359375,5.243902206,-1.097561002,1.097561002,-0.891601563,-0.452148438,-0.014648438,2.317073107,-1.463414669,-1.341463447,-0.458984375,-0.383789063,0.813964844,-24.20731735,4.268292904,-9.024390221,-0.857910156,0.456054688,-0.336914063,-1.829268336,-1.402438998,1.341463447,-0.462402344,0.404785156,0.805664063,-1.097561002,-1.524390221,-1.951219559,-1.010253906,-0.012695313,0.101074219,1.341463447,-1.219512224,-0.914634168,-0.342285156,-0.10546875,0.858886719,1.280487776,1.219512224,-0.365853667,-0.91796875,-0.12890625,-0.148925781,-2.073170662,0.853658557,1.402438998,-0.397460938,-0.061523438,0.87109375,-3.658536673,-7.317073345,-1.280487776,-0.974121094,0.048828125,-0.110351563,5.426829338,-3.414634228,-3.963414669,0
2350,-0.916503906,0.286621094,0.334472656,0.853658557,-1.524390221,-6.585365772,-0.892089844,-0.444335938,-0.025878906,-4.695121765,-2.01219511,-2.378048897,-0.457519531,-0.459960938,0.79296875,-17.86585426,1.036585331,-5.609755993,-0.845703125,0.459472656,-0.331054688,-4.817073345,1.341463447,2.073170662,-0.448242188,0.385742188,0.813476563,-0.48780489,1.524390221,-1.097561002,-1.000976563,-0.011230469,0.116210938,0.731707335,-1.768292665,0.792682946,-0.348144531,-0.134277344,0.874511719,-4.51219511,7.317073345,-0.609756112,-0.949707031,-0.130371094,-0.1328125,-0.426829278,6.768292904,2.01219511,-0.35546875,-0.065429688,0.807128906,0.060975611,-1.341463447,-1.646341443,-0.867675781,0.041015625,-0.187011719,2.743902445,-1.768292665,0.48780489,0
2400,-0.918945313,0.25,0.346679688,-4.573170662,-0.548780501,-12.6219511,-0.886230469,-0.448730469,-0.027832031,-5.731707096,0.975609779,-0.609756112,-0.45703125,-0.450195313,0.796386719,-5,-1.585365891,-0.365853667,-0.848632813,0.452148438,-0.311523438,-5.48780489,1.158536553,2.621951103,-0.448242188,0.406738281,0.811523438,-0.060975611,5.121951103,0,-1.004394531,-0.018554688,0.114257813,1.646341443,-0.304878056,0.548780501,-0.314453125,-0.134277344,0.806640625,-6.402439117,16.21951294,0.182926834,-0.856445313,-0.142089844,-0.178222656,1.524390221,15.18292713,3.353658438,-0.351074219,-0.047851563,0.813476563,4.390244007,8.231707573,-2.98780489,-0.851074219,0.076660156,-0.190917969,-2.317073107,5.609755993,4.451219559,0
2450,-0.91796875,0.206542969,0.338378906,-8.292682648,0.548780501,-14.81707287,-0.885253906,-0.462890625,-0.018554688,-4.207316875,1.829268336,0.609756112,-0.473632813,-0.418945313,0.793457031,-0.48780489,-4.695121765,5.060975552,-0.829101563,0.452148438,-0.277832031,-7.317073345,1.585365891,3.719512224,-0.470214844,0.416015625,0.809082031,-1.707317114,7.682926655,1.463414669,-0.997070313,-0.01171875,0.095703125,2.378048897,1.402438998,0.48780489,-0.395019531,-0.187011719,0.913085938,-4.939024448,22.74390221,-2.5,-1.05078125,-0.133300781,-0.050292969,2.804877996,16.03658485,2.195122004,-0.578125,-0.018554688,1.102539063,6.219511986,2.926829338,-0.731707335,-1.273925781,0.055175781,0.059570313,1.158536553,3.048780441,10.24390221,0
2500,-0.918457031,0.166503906,0.340820313,-8.963414192,-0.182926834,-12.74390221,-0.861816406,-0.467773438,-0.008789063,-9.817072868,0.548780501,2.073170662,-0.3984375,-0.333007813,0.806152344,-12.5,-9.695121765,0.975609779,-0.841308594,0.418457031,-0.259765625,-5.853658676,0.182926834,3.414634228,-0.486816406,0.412597656,0.783691406,-4.451219559,7.256097794,3.780487776,-1.0078125,0.016113281,0.082519531,2.865853548,-0.792682946,1.280487776,-0.715332031,-0.195800781,1.243164063,10.91463375,1.097561002,-2.926829338,-1.411132813,-0.176757813,0.145019531,-8.597560883,-5.975609779,2.804877996,-0.437988281,0.00390625,0.960449219,5.426829338,-7.865853786,-2.743902445,-1.095703125,0.0390625,-0.052246094,9.207317352,-5.670731544,0.548780501,0
2550,-0.918457031,0.140625,0.350585938,-7.560975552,-1.463414669,-8.658536911,-0.861328125,-0.504394531,-0.005371094,-4.390244007,-0.48780489,3.536585331,-0.450683594,-0.494140625,0.797851563,36.28048706,-6.463414669,1.097561002,-0.845703125,0.4296875,-0.278320313,0.548780501,-0.060975611,3.536585331,-0.4921875,0.345214844,0.779785156,-4.51219511,5,0.914634168,-0.99609375,-0.014648438,0.090332031,0.48780489,-2.621951103,-0.365853667,-0.371582031,-0.086914063,0.842773438,2.01219511,-13.35365868,3.536585331,-0.90234375,-0.065429688,-0.142089844,-5.182926655,-14.93902397,-0.243902445,-0.344238281,0.015625,0.771484375,-0.426829278,-1.829268336,-1.585365891,-0.830078125,0.079101563,-0.204101563,-2.378048897,-1.402438998,-0.914634168,0
2600,-0.917480469,0.136230469,0.361816406,-4.390244007,-0.365853667,-5.243902206,-0.901855469,-0.491210938,-0.032714844,5.914634228,1.036585331,0,-0.428222656,-0.366699219,0.851074219,34.75609589,-6.219511986,4.939024448,-0.879394531,0.4296875,-0.293945313,1.463414669,-1.280487776,-3.109755993,-0.493164063,0.4296875,0.788574219,8.414633751,0.609756112,1.097561002,-0.995605469,-0.002929688,0.091308594,3.780487776,-1.036585331,1.280487776,-0.286621094,-0.062011719,0.7109375,2.804877996,-0.060975611,2.439024448,-0.759765625,-0.072265625,-0.248535156,5.792683125,2.621951103,1.829268336,-0.375,-0.05859375,0.805175781,0.060975611,5.426829338,-2.195122004,-0.829101563,0.118652344,-0.204101563,-5.914634228,5.975609779,4.390244007,0
2650,-0.930175781,0.142578125,0.366210938,-1.524390221,2.01219511,-3.841463327,-0.907714844,-0.479003906,-0.038574219,3.231707335,0,1.890243888,-0.442382813,-0.270019531,0.852050781,-9.207317352,-2.865853548,3.658536673,-0.822265625,0.454101563,-0.283203125,-0.121951222,-3.536585331,-2.865853548,-0.471191406,0.461425781,0.795410156,1.646341443,-1.951219559,-0.731707335,-1.005859375,0.038085938,0.093261719,1.768292665,1.951219559,0.426829278,-0.560546875,-0.200195313,1.062011719,2.5,-0.365853667,-2.682926893,-1.220214844,-0.187988281,0.035644531,1.158536553,-2.5,-0.121951222,-0.539550781,-0.000976563,1.065429688,12.19512177,8.292682648,1.402438998,-1.194335938,0.070800781,0.036132813,1.280487776,4.634146214,10.30487823,0
2700,-0.912109375,0.139160156,0.345703125,0.426829278,2.682926893,-2.865853548,-0.859375,-0.49609375,-0.012207031,-3.414634228,-1.951219559,0.365853667,-0.427734375,-0.432128906,0.825195313,-10.18292713,1.402438998,1.768292665,-0.82421875,0.424316406,-0.30859375,1.219512224,1.036585331,-2.682926893,-0.489257813,0.414550781,0.782226563,-1.280487776,-3.719512224,-1.280487776,-1.012695313,0.034667969,0.098144531,1.585365891,1.768292665,0.548780501,-0.3828125,-0.110351563,0.928222656,-0.182926834,-9.878048897,0.365853667,-0.986816406,-0.108398438,-0.105957031,0.182926834,-5.182926655,0.975609779,-0.518066406,0.073730469,1.030273438,1.036585331,-9.146341324,1.951219559,-1.192382813,0.045410156,-0.001953125,8.414633751,-8.597560883,-0.792682946,0
2750,-0.931152344,0.135742188,0.350585938,2.682926893,3.109755993,-0.060975611,-0.852050781,-0.524902344,-0.011230469,-0.304878056,0.670731723,-4.390244007,-0.426757813,-0.446289063,0.831054688,13.65853691,3.048780441,3.231707335,-0.88671875,0.426269531,-0.323242188,5.304878235,1.402438998,-1.097561002,-0.455566406,0.376953125,0.794921875,3.414634228,-6.890244007,0.853658557,-1.008789063,0.001464844,0.117675781,0.609756112,-3.231707335,-0.670731723,-0.283691406,-0.102539063,0.770996094,-2.195122004,-0.853658557,0.975609779,-0.828613281,-0.067382813,-0.213867188,-3.658536673,-1.280487776,-1.036585331,-0.276367188,0.019042969,0.76953125,-7.01219511,-5.121951103,-3.353658438,-0.809570313,0.076171875,-0.194824219,-3.963414669,-4.268292904,-5.914634228,0
2800,-0.94921875,0.147460938,0.357421875,5.304878235,3.109755993,2.804877996,-0.908691406,-0.477539063,-0.022460938,12.86585331,3.719512224,-3.109755993,-0.467285156,-0.332519531,0.841796875,3.963414669,4.085365772,0.121951222,-0.887207031,0.453613281,-0.314453125,4.146341324,-1.219512224,-3.597560883,-0.44140625,0.442871094,0.804199219,4.451219559,-4.939024448,-0.060975611,-0.999511719,-0.01171875,0.126464844,1.829268336,-5.792683125,-0.304878056,-0.336914063,-0.130371094,0.807128906,-3.536585331,8.414633751,1.341463447,-0.873046875,-0.12890625,-0.1875,3.536585331,9.878048897,2.134146452,-0.361328125,-0.026367188,0.782226563,-4.268292904,6.280488014,-0.853658557,-0.81640625,0.120605469,-0.212890625,-6.524390221,6.463414669,-0.853658557,0
2850,-0.953125,0.1640625,0.355957031,7.682926655,2.804877996,5.426829338,-0.91015625,-0.459472656,0.002441406,3.414634228,1.463414669,-0.121951222,-0.490234375,-0.366210938,0.820800781,-0.914634168,3.414634228,1.890243888,-0.836425781,0.463867188,-0.306152344,0.121951222,-3.475609779,-0.548780501,-0.461425781,0.436523438,0.797851563,-0.548780501,-2.926829338,-2.682926893,-0.994140625,0.009765625,0.0859375,0.365853667,2.865853548,-0.914634168,-0.558105469,-0.241699219,1.128417969,2.621951103,6.951219559,-2.560975552,-1.359375,-0.176269531,0.088867188,0.792682946,0.670731723,-1.036585331,-0.463378906,-0.016113281,0.981933594,3.353658438,11.89024353,2.5,-1.056152344,0.115722656,-0.045898438,-2.682926893,9.024390221,5.853658676,0
2900,-0.922851563,0.187988281,0.335449219,8.353658676,0.182926834,5.914634228,-0.860839844,-0.470703125,0.015136719,-3.170731783,-1.768292665,1.219512224,-0.455566406,-0.362304688,0.807617188,-11.58536625,2.621951103,-2.134146452,-0.812988281,0.432128906,-0.312011719,-1.158536553,0.060975611,2.743902445,-0.479980469,0.413085938,0.795410156,-0.426829278,-1.951219559,-2.134146452,-0.9921875,0.009765625,0.084472656,0.548780501,2.5,-0.121951222,-0.436035156,-0.088867188,0.962890625,3.719512224,-11.21951199,-0.121951222,-1.028808594,-0.104003906,-0.073730469,-1.646341443,-8.231707573,2.134146452,-0.602539063,0.032714844,1.086425781,-3.109755993,-7.01219511,3.841463327,-1.275390625,0.059570313,0.03515625,9.085366249,-6.463414669,-0.365853667,0
2950,-0.9140625,0.200683594,0.345214844,6.341463566,-2.98780489,5.731707096,-0.849609375,-0.485351563,-0.000488281,-1.890243888,-3.292682886,-2.5,-0.452148438,-0.404296875,0.838378906,-9.329268456,1.158536553,-6.829268456,-0.885742188,0.437011719,-0.314453125,-4.634146214,3.353658438,1.890243888,-0.448242188,0.377929688,0.803222656,0.426829278,-2.134146452,0.609756112,-1.013671875,-0.000976563,0.110839844,-0.792682946,-3.109755993,-1.219512224,-0.256347656,-0.073730469,0.746582031,-0.548780501,-1.585365891,1.524390221,-0.783691406,-0.050292969,-0.235839844,3.292682886,0.182926834,1.036585331,-0.314453125,-0.020996094,0.786132813,-7.560975552,-6.402439117,-1.768292665,-0.848632813,0.044921875,-0.169921875,-0.670731723,-5.182926655,-7.134146214,0
3000,-0.915527344,0.21484375,0.356445313,4.756097794,-0.48780489,5.48780489,-0.91015625,-0.494140625,-0.013183594,3.597560883,0.426829278,-2.134146452,-0.462402344,-0.416503906,0.825195313,-5.609755993,2.804877996,-2.5,-0.894042969,0.423828125,-0.312011719,-2.317073107,-0.853658557,-2.134146452,-0.440429688,0.451660156,0.803222656,2.5,-1.158536553,1.280487776,-1.001464844,-0.00390625,0.122070313,2.317073107,-5.304878235,0.182926834,-0.347167969,-0.09375,0.810058594,-4.329268456,6.890244007,2.317073107,-0.866699219,-0.118652344,-0.185058594,1.280487776,9.024390221,0.48780489,-0.337890625,-0.083984375,0.766601563,-3.780487776,5.304878235,-1.341463447,-0.811523438,0.080566406,-0.231933594,-6.585365772,5.182926655,-0.975609779,0
