ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
1700,0.517578125,0.279296875,0.811523438,-0.182926834,1.158536553,0.48780489,-0.15234375,-0.688964844,-0.720703125,-0.243902445,0.182926834,0.060975611,-0.036621094,-0.141601563,1.00390625,0.914634168,0.182926834,-0.243902445,-0.153320313,0.626953125,-0.774414063,-1.646341443,0.243902445,0.609756112,-0.059082031,-0.067382813,1.009277344,-2.317073107,0.243902445,-0.792682946,-0.045410156,0.020996094,1.025878906,-0.548780501,-1.341463447,0,0.673339844,0.037109375,0.727539063,-0.48780489,0.914634168,0.182926834,-0.853027344,0.064453125,0.533691406,-0.853658557,0.060975611,0.426829278,0.544921875,-0.111816406,0.823242188,-1.158536553,0.060975611,0.48780489,-0.930664063,0.119628906,0.3671875,-0.853658557,0.121951222,0.304878056,0
1750,0.520019531,0.277832031,0.809082031,-1.097561002,0.426829278,-0.609756112,-0.154296875,-0.688476563,-0.717285156,0.365853667,0,-0.060975611,-0.034179688,-0.118164063,1.009765625,-0.48780489,0.182926834,-0.182926834,-0.150390625,0.62890625,-0.770996094,0.121951222,0.060975611,0.182926834,-0.060058594,-0.080566406,1.009765625,-1.036585331,0.548780501,-0.548780501,-0.056152344,0.0078125,1.033691406,0.48780489,1.341463447,-0.426829278,0.675292969,0.042480469,0.727539063,-0.304878056,0.914634168,0.243902445,-0.850097656,0.063964844,0.539550781,-1.097561002,-0.182926834,0.304878056,0.550292969,-0.111816406,0.821289063,-1.097561002,0.060975611,0.304878056,-0.932128906,0.120605469,0.369628906,-0.670731723,-0.060975611,0.426829278,0
1800,0.530273438,0.266113281,0.812011719,-1.158536553,0.670731723,-0.792682946,-0.154296875,-0.690429688,-0.717773438,-0.853658557,-0.060975611,0.365853667,-0.03515625,-0.133789063,1.006835938,-1.402438998,0.182926834,-0.304878056,-0.1484375,0.624023438,-0.775878906,-0.975609779,-0.182926834,0.304878056,-0.063476563,-0.064941406,1.010253906,-0.609756112,0.48780489,-0.548780501,-0.061035156,0.015136719,1.017089844,-0.609756112,0.304878056,-0.243902445,0.676269531,0.041992188,0.725585938,-0.48780489,0.792682946,0.426829278,-0.849121094,0.061035156,0.535644531,-0.914634168,0.060975611,0.304878056,0.549316406,-0.112792969,0.82421875,-1.036585331,0.060975611,0.670731723,-0.932617188,0.119140625,0.370117188,-0.670731723,0,0.365853667,0
1850,0.529296875,0.26953125,0.807128906,-0.304878056,2.01219511,-0.121951222,-0.154296875,-0.686523438,-0.716796875,-0.365853667,-0.121951222,0.48780489,-0.038574219,-0.127441406,1.009277344,-0.243902445,0.243902445,-0.182926834,-0.15234375,0.625976563,-0.770996094,-0.914634168,0,0.548780501,-0.062988281,-0.080566406,1.008300781,-1.585365891,0.48780489,-0.548780501,-0.065429688,0.020996094,1.019042969,-0.304878056,1.219512224,-0.609756112,0.671875,0.0390625,0.7265625,-0.426829278,0.670731723,0.426829278,-0.852539063,0.063964844,0.534179688,-0.975609779,0,0,0.547363281,-0.110351563,0.82421875,-1.219512224,0,0.609756112,-0.933105469,0.120605469,0.370117188,-1.036585331,0.243902445,0.243902445,0
1900,0.517578125,0.27734375,0.807128906,-0.609756112,1.829268336,-0.365853667,-0.154785156,-0.688964844,-0.717773438,-1.158536553,0.121951222,0.243902445,-0.035644531,-0.127929688,1.013183594,-0.914634168,0.060975611,-0.182926834,-0.149902344,0.626464844,-0.7734375,-1.097561002,-0.182926834,0.365853667,-0.057128906,-0.066894531,1.008789063,-0.670731723,0.548780501,-0.548780501,-0.065917969,0.01953125,1.026367188,0.365853667,0.914634168,-0.426829278,0.672851563,0.03515625,0.725097656,-0.121951222,0.670731723,0.48780489,-0.852539063,0.062988281,0.534667969,-0.975609779,0.060975611,0.243902445,0.544433594,-0.111328125,0.822753906,-1.280487776,0.060975611,0.731707335,-0.931640625,0.120117188,0.370605469,-1.097561002,0.365853667,0.304878056,0
1950,0.518066406,0.272949219,0.8125,-1.097561002,1.402438998,-0.365853667,-0.153808594,-0.688476563,-0.717773438,-0.853658557,0.182926834,0.243902445,-0.038574219,-0.130859375,1.006835938,-0.304878056,0,-0.243902445,-0.151855469,0.626953125,-0.768066406,-1.036585331,-0.060975611,0.48780489,-0.0625,-0.072265625,1.007324219,-1.585365891,0.304878056,-0.548780501,-0.06640625,0.01953125,1.020019531,0.243902445,0.609756112,-0.48780489,0.673339844,0.040527344,0.728515625,-0.48780489,0.853658557,0.304878056,-0.853027344,0.065429688,0.53515625,-0.975609779,0.060975611,0.548780501,0.546386719,-0.113769531,0.823242188,-1.219512224,0.060975611,0.609756112,-0.934570313,0.118652344,0.366699219,-0.792682946,0.182926834,0.121951222,0
2000,0.519042969,0.272949219,0.811035156,-1.097561002,1.280487776,-0.304878056,-0.153808594,-0.6875,-0.71875,-0.914634168,0.304878056,-0.060975611,-0.035644531,-0.123535156,1.008300781,-0.48780489,0,-0.121951222,-0.149414063,0.625488281,-0.774902344,-0.792682946,0.182926834,0.670731723,-0.05859375,-0.073242188,1.006347656,-0.853658557,0.182926834,-0.792682946,-0.060546875,0.014160156,1.021484375,0.121951222,0.670731723,-0.792682946,0.676269531,0.043457031,0.7265625,-0.48780489,0.792682946,0.121951222,-0.852539063,0.064941406,0.534179688,-1.158536553,0,0.304878056,0.547851563,-0.115722656,0.821777344,-0.914634168,0.121951222,0.548780501,-0.932128906,0.119140625,0.368652344,-0.792682946,0,0.060975611,0
2050,0.522949219,0.267578125,0.813964844,-0.731707335,1.036585331,-0.609756112,-0.154785156,-0.689453125,-0.719726563,-1.402438998,0.182926834,0.243902445,-0.034179688,-0.126464844,1.013183594,-0.853658557,0,-0.243902445,-0.15234375,0.626953125,-0.770019531,-1.829268336,-0.182926834,0.365853667,-0.062988281,-0.071777344,1.006347656,-1.707317114,0.548780501,-0.853658557,-0.064941406,0.014160156,1.0234375,-0.060975611,1.097561002,-0.609756112,0.676269531,0.04296875,0.722167969,-0.548780501,0.792682946,0.365853667,-0.852050781,0.064453125,0.535644531,-0.975609779,0.182926834,0.304878056,0.548339844,-0.110839844,0.821777344,-1.036585331,-0.060975611,0.731707335,-0.931640625,0.120605469,0.367675781,-0.792682946,0.060975611,0.182926834,0
2100,0.524902344,0.2734375,0.810058594,-0.426829278,1.768292665,0.243902445,-0.153808594,-0.689453125,-0.717773438,-1.097561002,0.060975611,0.304878056,-0.037597656,-0.131347656,1.0078125,-0.914634168,0.243902445,-0.182926834,-0.150878906,0.627441406,-0.771484375,-1.036585331,0,0.670731723,-0.0625,-0.07421875,1.0078125,-0.609756112,0.304878056,-0.670731723,-0.069824219,0.015625,1.022949219,0,0.609756112,-0.548780501,0.677246094,0.038574219,0.727050781,-0.304878056,0.670731723,0.48780489,-0.852539063,0.063964844,0.535644531,-0.975609779,0.243902445,0.121951222,0.546875,-0.112304688,0.822265625,-1.158536553,0.243902445,0.609756112,-0.9296875,0.119140625,0.366210938,-0.792682946,0.243902445,0.182926834,0
2150,0.517578125,0.276367188,0.811035156,-0.853658557,1.585365891,-0.304878056,-0.156738281,-0.687011719,-0.717285156,-0.670731723,-0.121951222,0.304878056,-0.038085938,-0.127441406,1.009765625,-0.670731723,0,-0.365853667,-0.150390625,0.626464844,-0.771484375,-0.975609779,-0.121951222,0.48780489,-0.0625,-0.073242188,1.006835938,-1.463414669,0.548780501,-0.670731723,-0.067871094,0.016601563,1.019042969,0.243902445,0.365853667,-0.365853667,0.674804688,0.036621094,0.727539063,-0.304878056,0.609756112,0.365853667,-0.852050781,0.062988281,0.537109375,-1.036585331,0.121951222,0.304878056,0.546386719,-0.11328125,0.821777344,-1.341463447,0.182926834,0.365853667,-0.931152344,0.119140625,0.370605469,-0.853658557,0.365853667,0.182926834,0
2200,0.518554688,0.269042969,0.810546875,-1.097561002,1.463414669,-0.792682946,-0.154296875,-0.686035156,-0.719238281,0.060975611,-0.182926834,0.182926834,-0.035644531,-0.130371094,1.006835938,-0.365853667,0.060975611,-0.243902445,-0.151367188,0.626953125,-0.772949219,-0.243902445,0.243902445,0.548780501,-0.061035156,-0.076171875,1.005371094,-0.609756112,0.182926834,-0.853658557,-0.072753906,0.015625,1.020019531,0.121951222,0.243902445,-0.426829278,0.673339844,0.040527344,0.725097656,-0.304878056,0.792682946,0.365853667,-0.852539063,0.062988281,0.534179688,-1.036585331,0.121951222,0.365853667,0.544433594,-0.11328125,0.821777344,-1.219512224,0,0.548780501,-0.932617188,0.119628906,0.3671875,-0.792682946,0.182926834,0.243902445,0
2250,0.518066406,0.265136719,0.813964844,-0.731707335,1.219512224,-0.609756112,-0.15234375,-0.688476563,-0.717285156,-0.48780489,0,0.243902445,-0.037109375,-0.128417969,1.007324219,-0.731707335,0,-0.060975611,-0.151855469,0.628417969,-0.76953125,-1.097561002,0,0.426829278,-0.0625,-0.071289063,1.006835938,-1.524390221,0.304878056,-0.670731723,-0.065917969,0.018066406,1.022460938,-0.121951222,0.792682946,-0.670731723,0.674804688,0.041015625,0.727539063,-0.548780501,0.731707335,0.182926834,-0.852050781,0.064453125,0.53515625,-0.914634168,0,0.304878056,0.548339844,-0.112304688,0.823242188,-0.975609779,0,0.609756112,-0.932128906,0.118652344,0.368164063,-0.792682946,0.243902445,0.243902445,0
2300,0.519042969,0.26953125,0.810546875,-0.182926834,1.341463447,-0.48780489,-0.153320313,-0.689941406,-0.716796875,-1.280487776,0.060975611,0.304878056,-0.035644531,-0.126953125,1.010253906,-0.853658557,-0.060975611,-0.243902445,-0.151855469,0.626464844,-0.770507813,-0.426829278,0.182926834,0.548780501,-0.062988281,-0.075195313,1.008300781,-0.792682946,0.182926834,-0.792682946,-0.071289063,0.018554688,1.020996094,-0.182926834,0.121951222,-0.426829278,0.67578125,0.040527344,0.728027344,-0.48780489,0.731707335,0.426829278,-0.851074219,0.064941406,0.533691406,-0.914634168,0.182926834,0.365853667,0.545410156,-0.111328125,0.824707031,-1.036585331,-0.060975611,0.426829278,-0.932128906,0.119140625,0.368164063,-0.853658557,0,0.182926834,0
2350,0.520019531,0.277832031,0.811035156,-0.365853667,1.280487776,-0.304878056,-0.15625,-0.687988281,-0.715332031,-0.243902445,0.121951222,0.182926834,-0.036132813,-0.129882813,1.011230469,-0.731707335,0.060975611,-0.243902445,-0.151367188,0.626464844,-0.772460938,-0.853658557,-0.060975611,0.48780489,-0.059570313,-0.068359375,1.008300781,-1.036585331,0.365853667,-0.609756112,-0.070800781,0.014648438,1.0234375,0.182926834,1.219512224,-0.609756112,0.671875,0.040527344,0.725097656,-0.426829278,0.731707335,0.243902445,-0.852050781,0.063964844,0.535644531,-1.036585331,0,0.365853667,0.547363281,-0.110839844,0.822753906,-1.280487776,0.121951222,0.548780501,-0.931152344,0.12109375,0.367675781,-0.853658557,0.243902445,0.304878056,0
2400,0.520996094,0.272949219,0.80859375,-1.036585331,1.280487776,-0.48780489,-0.154296875,-0.690917969,-0.717773438,-0.914634168,0,0.304878056,-0.036621094,-0.124023438,1.013183594,-0.975609779,-0.121951222,-0.426829278,-0.151367188,0.628417969,-0.770019531,-0.975609779,0,0.243902445,-0.059082031,-0.081542969,1.010742188,-0.914634168,0.426829278,-0.609756112,-0.069824219,0.017089844,1.028808594,0.121951222,2.621951103,-0.853658557,0.677246094,0.042480469,0.724609375,-0.182926834,0.792682946,0.426829278,-0.851074219,0.063476563,0.537109375,-1.097561002,0.182926834,0.243902445,0.545410156,-0.113769531,0.822265625,-1.097561002,0,0.365853667,-0.933105469,0.120117188,0.366699219,-0.792682946,0.060975611,0.182926834,0
2450,0.518066406,0.265136719,0.81640625,-0.975609779,1.280487776,-0.792682946,-0.154296875,-0.688476563,-0.715332031,-2.560975552,0.548780501,0.304878056,-0.038574219,-0.1328125,1.005371094,-1.463414669,0.060975611,-0.121951222,-0.150878906,0.629394531,-0.771972656,-1.158536553,0.121951222,0.731707335,-0.067382813,-0.064941406,1.007324219,-0.792682946,0.060975611,-0.609756112,-0.088378906,0.021972656,1.010742188,-0.609756112,-1.524390221,-0.426829278,0.672363281,0.0390625,0.725097656,-0.548780501,0.609756112,0.48780489,-0.852050781,0.064941406,0.534667969,-1.097561002,0,0.304878056,0.543457031,-0.112792969,0.822265625,-0.975609779,0,0.670731723,-0.9296875,0.120117188,0.369140625,-0.853658557,0.243902445,0.182926834,0
2500,0.519042969,0.271484375,0.813476563,-0.365853667,1.341463447,0.426829278,-0.155761719,-0.685546875,-0.717773438,-0.731707335,0.243902445,0,-0.03515625,-0.129882813,1.011230469,0.365853667,-0.121951222,-0.182926834,-0.150390625,0.627441406,-0.769042969,-1.341463447,0,0.609756112,-0.060058594,-0.076660156,1.008789063,-2.134146452,0.243902445,-0.670731723,-0.056152344,0.014160156,1.021484375,-0.060975611,0.304878056,-0.48780489,0.674316406,0.036132813,0.727539063,-0.48780489,0.792682946,0.304878056,-0.853515625,0.063476563,0.532714844,-0.914634168,-0.060975611,0.426829278,0.548339844,-0.110839844,0.821289063,-1.097561002,0.182926834,0.243902445,-0.931152344,0.118652344,0.365234375,-0.975609779,0.182926834,0.121951222,0
2550,0.520507813,0.2734375,0.810546875,-1.219512224,0.853658557,-0.48780489,-0.153808594,-0.688964844,-0.71875,-0.060975611,0,0.121951222,-0.034179688,-0.123535156,1.009765625,-0.548780501,0.243902445,-0.243902445,-0.149902344,0.628417969,-0.772460938,0,0.060975611,0.48780489,-0.05859375,-0.075195313,1.008300781,-0.182926834,0.365853667,-0.609756112,-0.077148438,0.014160156,1.02734375,0.304878056,0.48780489,-0.243902445,0.67578125,0.043457031,0.726074219,-0.548780501,0.792682946,0.304878056,-0.849609375,0.063476563,0.53515625,-1.036585331,0.060975611,0.243902445,0.55078125,-0.110351563,0.822265625,-1.341463447,0,0.48780489,-0.931640625,0.120117188,0.368652344,-0.548780501,-0.121951222,0.304878056,0
2600,0.523925781,0.265625,0.812988281,-0.914634168,1.219512224,-0.914634168,-0.153320313,-0.687988281,-0.717773438,-0.365853667,-0.182926834,0.426829278,-0.037597656,-0.130371094,1.007324219,-1.463414669,0,-0.182926834,-0.151367188,0.625488281,-0.771484375,-1.036585331,-0.182926834,0.48780489,-0.062011719,-0.071777344,1.009765625,-1.280487776,0.670731723,-0.548780501,-0.076171875,0.018066406,1.018554688,-0.731707335,-0.121951222,-0.548780501,0.677246094,0.040039063,0.727050781,-0.426829278,0.548780501,0.365853667,-0.852539063,0.064453125,0.535644531,-0.914634168,0.060975611,0.182926834,0.547363281,-0.112792969,0.823242188,-1.158536553,-0.121951222,0.609756112,-0.932617188,0.120605469,0.367675781,-0.731707335,0.121951222,0.243902445,0
2650,0.520507813,0.267578125,0.811035156,-0.426829278,1.524390221,-0.548780501,-0.153320313,-0.688964844,-0.717773438,-0.670731723,0.060975611,0.182926834,-0.036621094,-0.125488281,1.0078125,-0.365853667,0.060975611,-0.243902445,-0.151855469,0.626464844,-0.771972656,-0.304878056,0.121951222,0.731707335,-0.0625,-0.077148438,1.007324219,-0.609756112,0.121951222,-0.792682946,-0.077148438,0.020507813,1.016601563,-0.426829278,-0.731707335,-0.48780489,0.671386719,0.039550781,0.727539063,-0.121951222,0.792682946,0.670731723,-0.850585938,0.064941406,0.534179688,-1.036585331,-0.060975611,0.182926834,0.547851563,-0.111328125,0.823242188,-1.158536553,0,0.670731723,-0.930175781,0.119140625,0.367675781,-1.097561002,0.182926834,0.243902445,0
2700,0.521484375,0.270996094,0.812011719,-0.365853667,1.585365891,-0.670731723,-0.15234375,-0.688476563,-0.720214844,-0.609756112,0.060975611,0.243902445,-0.03515625,-0.127441406,1.010253906,-0.914634168,-0.060975611,-0.243902445,-0.149902344,0.625,-0.7734375,-1.585365891,-0.182926834,0.426829278,-0.061035156,-0.068847656,1.008300781,-0.914634168,0.731707335,-0.609756112,-0.076171875,0.018554688,1.022460938,0.121951222,-1.341463447,-0.304878056,0.673339844,0.041503906,0.728027344,-0.182926834,0.731707335,0.365853667,-0.853027344,0.063476563,0.534667969,-1.036585331,0.060975611,0.365853667,0.544433594,-0.111328125,0.825195313,-1.097561002,0.060975611,0.609756112,-0.93359375,0.119628906,0.366699219,-0.853658557,0.182926834,0.182926834,0
2750,0.515625,0.270507813,0.8125,-0.426829278,1.158536553,-0.243902445,-0.152832031,-0.687988281,-0.71875,-0.731707335,0.121951222,0.182926834,-0.038085938,-0.129882813,1.009765625,-0.304878056,-0.182926834,-0.304878056,-0.150878906,0.626464844,-0.772949219,-0.365853667,0.182926834,0.670731723,-0.060058594,-0.079101563,1.010742188,-1.158536553,0.060975611,-0.792682946,-0.076660156,0.016113281,1.014648438,0,-1.524390221,-0.426829278,0.674316406,0.038574219,0.729492188,-0.548780501,0.609756112,0.365853667,-0.853027344,0.062988281,0.538574219,-1.036585331,0,0.365853667,0.546386719,-0.114257813,0.82421875,-1.036585331,0.243902445,0.609756112,-0.933105469,0.118164063,0.3671875,-0.975609779,0.121951222,0.243902445,0
2800,0.518066406,0.270507813,0.813476563,-0.609756112,1.036585331,-0.365853667,-0.154785156,-0.688476563,-0.71875,-1.097561002,0.365853667,-0.060975611,-0.033691406,-0.124511719,1.009277344,-0.731707335,0,-0.243902445,-0.150390625,0.625488281,-0.775390625,-1.158536553,0.182926834,0.609756112,-0.05859375,-0.067871094,1.009765625,-0.609756112,0.304878056,-0.853658557,-0.066894531,0.015625,1.021484375,-0.182926834,-1.402438998,-0.548780501,0.67578125,0.040039063,0.727050781,-0.426829278,0.853658557,0.304878056,-0.853027344,0.063476563,0.534179688,-1.158536553,0,0.609756112,0.548339844,-0.111816406,0.823242188,-1.036585331,0.182926834,0.548780501,-0.930175781,0.118652344,0.365722656,-0.609756112,0,0.182926834,0
2850,0.521484375,0.267089844,0.812988281,-0.48780489,0.975609779,-0.304878056,-0.153320313,-0.6875,-0.718261719,-1.097561002,0,0.365853667,-0.037597656,-0.12890625,1.008789063,-1.463414669,0.060975611,-0.060975611,-0.149414063,0.625488281,-0.770507813,-1.524390221,-0.182926834,0.609756112,-0.063476563,-0.076171875,1.009765625,-1.341463447,0.609756112,-0.731707335,-0.075195313,0.016601563,1.022949219,-0.365853667,-1.219512224,-0.609756112,0.676757813,0.041503906,0.7265625,-0.48780489,0.731707335,0.304878056,-0.850585938,0.063476563,0.532714844,-0.853658557,0.121951222,0.243902445,0.546875,-0.110351563,0.822753906,-1.036585331,0.060975611,0.48780489,-0.93359375,0.118652344,0.369628906,-0.609756112,0.121951222,0.182926834,0
2900,0.51953125,0.270019531,0.811523438,-0.609756112,1.402438998,-0.060975611,-0.152832031,-0.687988281,-0.718261719,-0.48780489,0.121951222,0.304878056,-0.037109375,-0.131835938,1.009765625,-0.548780501,0.243902445,-0.243902445,-0.151367188,0.625976563,-0.7734375,-0.975609779,0.121951222,0.548780501,-0.062011719,-0.072265625,1.0078125,-0.060975611,0.243902445,-0.853658557,-0.07421875,0.018554688,1.021972656,-0.182926834,-1.829268336,-0.304878056,0.674316406,0.038085938,0.728027344,-0.48780489,0.853658557,0.48780489,-0.853515625,0.063476563,0.536132813,-0.975609779,0.121951222,0.426829278,0.546875,-0.111816406,0.823730469,-1.158536553,0,0.48780489,-0.931640625,0.120117188,0.3671875,-0.792682946,0.060975611,0.304878056,0
2950,0.515625,0.26953125,0.8125,-0.792682946,1.280487776,-0.304878056,-0.151367188,-0.686523438,-0.715820313,-0.304878056,0.060975611,0.121951222,-0.038085938,-0.127929688,1.0078125,-1.036585331,-0.060975611,-0.121951222,-0.15234375,0.627929688,-0.771484375,-0.853658557,0.060975611,0.48780489,-0.060546875,-0.073730469,1.010253906,-1.219512224,0.365853667,-0.609756112,-0.072753906,0.017578125,1.018554688,-0.060975611,-1.280487776,-0.365853667,0.671875,0.0390625,0.7265625,-0.304878056,0.670731723,0.304878056,-0.852050781,0.065429688,0.536132813,-1.036585331,0.060975611,0.304878056,0.547363281,-0.111328125,0.822753906,-1.158536553,0,0.609756112,-0.930664063,0.119628906,0.37109375,-0.792682946,0.121951222,0.243902445,0
3000,0.519042969,0.267578125,0.813476563,-0.670731723,1.219512224,-0.365853667,-0.151855469,-0.688964844,-0.718261719,-0.182926834,0,0,-0.034667969,-0.128417969,1.0078125,-0.365853667,-0.060975611,-0.243902445,-0.150878906,0.627929688,-0.771484375,-0.731707335,0.060975611,0.365853667,-0.05859375,-0.07421875,1.007324219,-0.243902445,0.365853667,-0.792682946,-0.067871094,0.016601563,1.021972656,-0.365853667,-1.890243888,-0.48780489,0.67578125,0.040527344,0.729003906,-0.243902445,0.670731723,0.304878056,-0.853027344,0.063964844,0.533691406,-1.036585331,0.060975611,0.304878056,0.547363281,-0.111328125,0.824707031,-0.914634168,-0.060975611,0.609756112,-0.933105469,0.118652344,0.369140625,-0.731707335,-0.060975611,0.304878056,0
3050,0.517089844,0.267089844,0.8125,-0.365853667,1.097561002,-0.243902445,-0.154785156,-0.688964844,-0.716796875,-0.914634168,0.243902445,0.243902445,-0.037597656,-0.125,1.009277344,-0.731707335,0,-0.304878056,-0.150390625,0.625,-0.772460938,-0.975609779,0,0.609756112,-0.061035156,-0.069824219,1.008789063,-1.219512224,0.243902445,-0.548780501,-0.069824219,0.017089844,1.021972656,-0.426829278,-1.341463447,-0.243902445,0.67578125,0.040527344,0.727539063,-0.304878056,0.670731723,0.426829278,-0.852539063,0.062988281,0.534179688,-1.036585331,0.060975611,0.548780501,0.547363281,-0.112304688,0.820800781,-0.975609779,-0.060975611,0.609756112,-0.930175781,0.119628906,0.369628906,-0.853658557,0.060975611,0.304878056,0
